SN,Date,Close,High,Low,Absolute Change,Percentage Change,52 Weeks High,52 Weeks Low,Turnover Values,Turnover Volume,Total Transaction
221,2024-08-28,112.47,115.99,110.98,(1.12),(1.01 %),122.74,63.84,"1,050,848,152.50","2,258,922","11,698"
222,2024-08-27,111.34,117.00,110.99,(-4.80),(-4.13 %),122.74,63.84,"1,212,086,192.50","2,601,478","13,744"
223,2024-08-25,116.15,122.08,115.93,(-4.63),(-3.83 %),122.74,63.84,"1,174,643,085.20","2,013,208","11,486"
224,2024-08-22,120.78,123.41,120.56,(-1.32),(-1.08 %),122.74,63.84,"1,092,798,685.10","1,969,878","11,352"
225,2024-08-21,122.11,124.64,121.18,(0.15),(0.12 %),122.74,63.84,"1,547,756,401.20","2,348,654","13,308"
226,2024-08-18,121.95,125.55,120.21,(-0.78),(-0.64 %),122.74,63.84,"2,070,147,305.30","3,731,277","17,599"
227,2024-08-15,122.74,125.74,119.94,(3.21),(2.69 %),122.74,63.84,"1,786,105,723.60","3,361,457","16,787"
228,2024-08-14,119.52,120.19,115.57,(2.90),(2.49 %),119.52,63.84,"1,549,332,643.60","3,238,944","15,057"
229,2024-08-13,116.62,118.55,113.45,(0.09),(0.08 %),116.75,63.84,"1,333,191,364.00","2,497,371","14,246"
230,2024-08-12,116.52,119.07,115.84,(-0.22),(-0.19 %),116.75,63.84,"1,868,109,854.50","4,041,179","17,815"
231,2024-08-11,116.75,116.76,111.44,(4.62),(4.12 %),116.75,63.84,"1,722,391,618.80","3,831,497","17,656"
232,2024-08-08,112.12,114.70,110.65,(1.48),(1.33 %),113.74,63.84,"2,090,758,546.30","5,006,059","18,288"
233,2024-08-07,110.64,110.82,104.92,(4.14),(3.89 %),113.74,63.84,"1,376,274,967.50","2,087,363","12,590"
